Prj_ID,Trt_ID,Trt_Type_Major,Trt_Type_Sub,Treatment_Type,FID_TrtPoly002,ObjectID_Union,ObjectID_CountOverlapping,treatment_count,init_date_est,comp_date_est,Init_Date,Comp_Date,init_est,comp_est,init_comp_elapsed,Plan_Imp,Success,Dates_Confirmed,Units,Num_Units,Treatment_Seeded,Seed_List,Seed_Mix_Name,Seeds_or_Seedlings,Seed_List_Confirmed,Control_Areas,Seed_Application_Rate,Seed_Notes,Objectives,Planned_Implementation,Actual_Implementation,Treatment_Effect_and_Results,Trt_Feature_Type,Feature_Status,How_Feature_Created,Feature_Creation_Date,Total_Acres,BLM_Acres,GIS_Notes,Initiated_By,Trt_Concerns,Trt_Concerns_Desc,Problems_Apply_Trt,Problems_Apply_Trt_Desc,Conditions_At_Trt,Conditions_At_Trt_Desc,Trt_Notes,User_Updated,init_m,init_d,init_y,init_m_est,init_d_est,comp_m,comp_d,comp_y,comp_m_est,comp_d_est
11545,31326,Seeding,Seeding,Seeding,20110,10114,4703,3,1955-07-01,1956-05-20,7/1/1955,5/20/1956,actual,actual,324,Implemented,None,2,Acres,188,-1,Unknown seed list,NA,Seeds,Unknown Seed List Origin,Unknown,NA,NA,Reseed 188 acres of land.,188 acres of hard pan soil have been ripped to a depth of approximately been ripped to a depth of approximately 24 inches and reseeded with crested wheat and sand drop.,NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,6/19/2014,987.0637531,987.0672052,NA,NA,"Carrying capacity, Dam degradation, Flooding, Rangeland health, Seedbed preparation, Watershed degradation",A dam has been constructed to divert the water from Ten Mile Wash into spreader area. 1.7 miles of spreader dikes have been ripped to a depth of approximately 24 inches and reseeded with crested wheat and sand drop. 362 acres of virgin soil have been reseeded with crested wheat and sand drop.,None,NA,None,NA,NA,21:05:00,7,1,1955,07,01,5,20,1956,05,20
11545,31327,Seeding,Seeding,Seeding,20111,10115,4703,3,1955-07-01,1956-05-20,7/1/1955,5/20/1956,actual,actual,324,Implemented,None,2,Acres,362,-1,Unknown seed list,NA,Seeds,Unknown Seed List Origin,Unknown,NA,NA,To reseed the area.,362 acres of virgin soil have been reseeded with crested wheat and sand drop.,NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,6/19/2014,987.0637531,987.0672052,NA,NA,"Carrying capacity, Dam degradation, Flooding, Rangeland health, Seedbed preparation, Watershed degradation",A dam has been constructed to divert the water from Ten Mile Wash into spreader area. 1.7 miles of spreader dikes have been ripped to a depth of approximately 24 inches and reseeded with crested wheat and sand drop. 362 acres of virgin soil have been reseeded with crested wheat and sand drop.,None,NA,None,NA,NA,21:24:00,7,1,1955,07,01,5,20,1956,05,20
8563,23426,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Chaining,14943,11033,4767,4,1966-07-07,1966-12-05,7/7/1966,12/5/1966,actual,actual,151,Implemented,Unknown,1,Acres,2400,0,NA,NA,NA,NA,NA,NA,NA,Eradicate pinyon juniper,Pinon-juniper will be eradicated by\r\nchaining with a large ship's anchor chain suspended between two crawler-type tractors.,Two D-8 tractors pulled a chain which weighed 90# and 47# per link to remove pinon-juniper\r\ntrees which were the dominate vegetation.,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,3/18/2013,3144.471159,3143.010073,NA,BLM,Seedbed Preparation,"This project is proposed for pinon-juniper eradication and replacement by the better\r\nforage species, such as grass and browse plants.",None,NA,None,NA,NA,56:07:00,7,7,1966,07,07,12,5,1966,12,05
8563,23428,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Chaining,14945,11035,4767,4,1966-07-07,1966-12-05,7/7/1966,12/5/1966,actual,actual,151,Implemented,Unknown,1,Acres,2400,0,NA,NA,NA,NA,NA,NA,NA,to harrow the\r\nseed into the soil mantle,"Second chaining, BLM equipment (at 100Ac./day)\r\n\r\nImmediately after seed application, the project area will be rechained",The area was back chained to cover the seed.,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,11/21/2013,3144.471159,3143.010073,NA,BLM,Seedbed Preparation,To harrow the seed into the soil mantle.,None,NA,None,NA,NA,35:27:00,7,7,1966,07,07,12,5,1966,12,05
1270,3585,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Chaining,2308,14054,6392,3,1962-11-20,1962-12-08,11/20/1962,12/8/1962,actual,actual,18,Implemented,None,0,Acres,910,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seeding: The chaining area was aerially seeded to Crested Wheatgrass seed before the area was chained.,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,6/13/2016,1093.397055,1076.656299,acreage is off due to digitization of hand drawn map,BLM,Establishment of seeded species,NA,None,NA,None,NA,Cost for project was confirmed on paper totaling $5891.00. Cost for seeding total: $5.12/ac. For 910 acres totaling 5205.20. \r\nTwo separate chainings were performed one for soil preparation and one to help implement seed. \r\n$5891.00 - $5205.20 = 685.80(total chaining cost) \r\nEach chaining cost $342.90,36:00:00,11,20,1962,11,20,12,8,1962,12,08
1270,3586,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Chaining,2309,14055,6392,3,1962-11-20,1962-12-08,11/20/1962,12/8/1962,actual,actual,18,Implemented,None,0,Acres,910,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Preparation: The area was chained, one way, with a 75lb/ft. anchor chain. It was pulled by two D-8's",NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,6/13/2016,1093.397055,1076.656299,acreage is off due to digitization of hand drawn map,BLM,Seedbed preparation,NA,None,NA,None,NA,Cost for project was confirmed on paper totaling $5891.00. Cost for seeding total cost: $5.12/ac. For 910 acres totaling 5205.20. \r\nTwo separate chainings were performed one for soil preparation and one to help implement seed. \r\n$5891.00 - $5205.20 = 685.80(total chaining cost) \r\nEach chaining cost $342.90,37:31:00,11,20,1962,11,20,12,8,1962,12,08
6949,48390,Seeding,Aerial Seeding,Aerial Seeding,12087,19988,9832,2,2015-02-01,2015-02-20,2/1/2015,2/20/2015,actual,actual,19,Implemented,Not Successful,2,Acres,2624,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Species Specific,Monitoring report states that 4lb./ac was seeded but the bulk pounds used and acres only equates to 3lb./ac.,"Objective: The objective of this treatment is to establish, within 1 to 3 years, big sagebrush and native grasses in big sagebrush ecological sites that had high vegetation top kill of shrubs in priority sage-grouse priority areas.",Unknown,"Contributed funds were used to purchase and seed approximately 2624 acres on the Lost Fire. Seeding occurred in February of 2015. In addition, contributed funds were also used to pay for the aerial seeding contract. Based on field data collected during the summer of 2015, the treatment has yet to meet the established criteria.","Plots were established within the aerial seeding polygons to determine if the treatment met the established criteria of >0.5 big sagebrush seedlings per M\xb2. Data was collected using the same methodology as used during the collection of monitoring data to monitor the recovery of the natural vegetation. Based on the data collected, the criterion was not met.",Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,12/4/2018,2661.741709,2661.74,NA,Contractor,"Habitat for wildlife, Habitat for sage grouse, Habitat quality, Vegetal cover",Establish big sagebrush and native grasses in big sagebrush ecological sites in priority sage-grouse priority areas.,NA,NA,NA,NA,NA,14:26:00,2,1,2015,02,01,2,20,2015,02,20
19856,49223,Seeding,Aerial Seeding,Aerial Seeding,31073,19989,9832,2,2015-02-01,2015-02-20,2/1/2015,2/20/2015,actual,actual,19,Implemented,Unknown,1,Acres,2624,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Species Specific,NA,"The objective of this treatment is to establish, within 1 to 3 years, big sagebrush and native grasses in\r\nbig sagebrush ecological sites that had high vegetation top kill of shrubs in priority sage-grouse priority areas.",NA,"Contributed funds were used to purchase and seed\r\napproximately 2624 acres on the Lost Fire. Seeding occurred\r\nin February of 2015. In addition, contributed funds were also\r\nused to pay for the aerial seeding contract.","Based on field\r\ndata collected during the summer of 2015, the treatment has\r\nyet to meet the established criteria.\r\n\r\nPlots were established within the aerial seeding polygons to determine if the treatment met the\r\nestablished criteria of >0.5 big sagebrush seedlings per M\xb2. Data was collected using the same\r\nmethodology as used during the collection of monitoring data to monitor the recovery of the\r\nnatural vegetation. Based on the data collected, the criterion was not met.",Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,3/18/2019,2710.27,2709.49,NA,Contractor,Habitat quality,"The Lost Fire occurred on the Bureau of Land Management (BLM) Northern California District\r\n(NOD), Surprise Field Office (SFO) area. It was one of 7 fires that started on the 5th of August\r\nin NOD by lightning. The fire was located approximately 21 miles east/southeast of the town of\r\nEagleville, CA. The fire started approximately 1 mile north of the Lost Creek Road near the Los\r\nAngeles Department of Water and Power twin 500 KV power lines. When first reported by a\r\nNevada Department of Wildlife employee, the fire was estimated between 500 \u2013 800 acres in\r\nsize and growing. During the initial time period, the SFO Surprise Valley Fire Station was\r\nfighting several new lightning fires. Initial attack suppression forces were dispatched by the\r\nSusanville Interagency Dispatch Center and Jerry Wheeler DC-3206 assumed the role as Lost\r\nIncident Commander. Around the time of ignition, surface winds increased from the southwest\r\nand ranged from 5 to 8 mph with gusts up to 15 mph. On August 5th, a ridge of high pressure\r\nover the Four Corners region intensified while a thermal trough developed over central Nevada.\r\nThe combination of these two climatic features increased heating and resulted in the\r\ndevelopment of an extremely dry air mass over the fire area. High temperatures were 5 to 8\r\ndegrees above normal and ranged from 92 to 97 degrees. Corresponding minimum relative\r\nhumidity (RH) values dropped to 5-9 percent. The lowest RH recorded during the fire was 2\r\npercent. On August 5th, the fire exceeded the capabilities of initial response efforts and the fire\r\nburned through the evening and was estimated to be approximately 9,000 acres by the morning\r\nof August 6th. During the afternoon and evening of August 6th and 7th, the fire made significant\r\nruns to the east and northeast, consuming approximately 15,000 acres each day. On August 8th,\r\nthe fire spread primarily northeast and southeast following fuels and terrain for another 15,000\r\nacres. Suppression actions and a major change in fuel type reduced fire spread on August 9th, but\r\nthe fire area still increased in size by approximately 3,900 acres. The fire was contained on\r\nAugust 12th at approximately 61,537 acres.",NA,NA,NA,NA,NA,45:30:00,2,1,2015,02,01,2,20,2015,02,20
6949,48390,Seeding,Aerial Seeding,Aerial Seeding,12087,34408,9909,3,2015-02-01,2015-02-20,2/1/2015,2/20/2015,actual,actual,19,Implemented,Not Successful,2,Acres,2624,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Species Specific,Monitoring report states that 4lb./ac was seeded but the bulk pounds used and acres only equates to 3lb./ac.,"Objective: The objective of this treatment is to establish, within 1 to 3 years, big sagebrush and native grasses in big sagebrush ecological sites that had high vegetation top kill of shrubs in priority sage-grouse priority areas.",Unknown,"Contributed funds were used to purchase and seed approximately 2624 acres on the Lost Fire. Seeding occurred in February of 2015. In addition, contributed funds were also used to pay for the aerial seeding contract. Based on field data collected during the summer of 2015, the treatment has yet to meet the established criteria.","Plots were established within the aerial seeding polygons to determine if the treatment met the established criteria of >0.5 big sagebrush seedlings per M\xb2. Data was collected using the same methodology as used during the collection of monitoring data to monitor the recovery of the natural vegetation. Based on the data collected, the criterion was not met.",Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,12/4/2018,2661.741709,2661.74,NA,Contractor,"Habitat for wildlife, Habitat for sage grouse, Habitat quality, Vegetal cover",Establish big sagebrush and native grasses in big sagebrush ecological sites in priority sage-grouse priority areas.,NA,NA,NA,NA,NA,14:26:00,2,1,2015,02,01,2,20,2015,02,20
19856,49223,Seeding,Aerial Seeding,Aerial Seeding,31073,34409,9909,3,2015-02-01,2015-02-20,2/1/2015,2/20/2015,actual,actual,19,Implemented,Unknown,1,Acres,2624,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Species Specific,NA,"The objective of this treatment is to establish, within 1 to 3 years, big sagebrush and native grasses in\r\nbig sagebrush ecological sites that had high vegetation top kill of shrubs in priority sage-grouse priority areas.",NA,"Contributed funds were used to purchase and seed\r\napproximately 2624 acres on the Lost Fire. Seeding occurred\r\nin February of 2015. In addition, contributed funds were also\r\nused to pay for the aerial seeding contract.","Based on field\r\ndata collected during the summer of 2015, the treatment has\r\nyet to meet the established criteria.\r\n\r\nPlots were established within the aerial seeding polygons to determine if the treatment met the\r\nestablished criteria of >0.5 big sagebrush seedlings per M\xb2. Data was collected using the same\r\nmethodology as used during the collection of monitoring data to monitor the recovery of the\r\nnatural vegetation. Based on the data collected, the criterion was not met.",Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,3/18/2019,2710.27,2709.49,NA,Contractor,Habitat quality,"The Lost Fire occurred on the Bureau of Land Management (BLM) Northern California District\r\n(NOD), Surprise Field Office (SFO) area. It was one of 7 fires that started on the 5th of August\r\nin NOD by lightning. The fire was located approximately 21 miles east/southeast of the town of\r\nEagleville, CA. The fire started approximately 1 mile north of the Lost Creek Road near the Los\r\nAngeles Department of Water and Power twin 500 KV power lines. When first reported by a\r\nNevada Department of Wildlife employee, the fire was estimated between 500 \u2013 800 acres in\r\nsize and growing. During the initial time period, the SFO Surprise Valley Fire Station was\r\nfighting several new lightning fires. Initial attack suppression forces were dispatched by the\r\nSusanville Interagency Dispatch Center and Jerry Wheeler DC-3206 assumed the role as Lost\r\nIncident Commander. Around the time of ignition, surface winds increased from the southwest\r\nand ranged from 5 to 8 mph with gusts up to 15 mph. On August 5th, a ridge of high pressure\r\nover the Four Corners region intensified while a thermal trough developed over central Nevada.\r\nThe combination of these two climatic features increased heating and resulted in the\r\ndevelopment of an extremely dry air mass over the fire area. High temperatures were 5 to 8\r\ndegrees above normal and ranged from 92 to 97 degrees. Corresponding minimum relative\r\nhumidity (RH) values dropped to 5-9 percent. The lowest RH recorded during the fire was 2\r\npercent. On August 5th, the fire exceeded the capabilities of initial response efforts and the fire\r\nburned through the evening and was estimated to be approximately 9,000 acres by the morning\r\nof August 6th. During the afternoon and evening of August 6th and 7th, the fire made significant\r\nruns to the east and northeast, consuming approximately 15,000 acres each day. On August 8th,\r\nthe fire spread primarily northeast and southeast following fuels and terrain for another 15,000\r\nacres. Suppression actions and a major change in fuel type reduced fire spread on August 9th, but\r\nthe fire area still increased in size by approximately 3,900 acres. The fire was contained on\r\nAugust 12th at approximately 61,537 acres.",NA,NA,NA,NA,NA,45:30:00,2,1,2015,02,01,2,20,2015,02,20
14644,37565,Seeding,Drill Seeding,Ground Seeding: Drill,24480,90323,56120,5,1965-07-19,1965-10-11,7/19/1965,10/11/1965,actual,actual,84,Implemented,Successful,2,Acres,2000,-1,Confirmed seed list,AGCR,Seeds,Confirmed on Paper,Unknown,Species Specific,95.28% pure seed and 83% germination.,To seed crested wheatgrass.,Seeding will be done in the fall of 1965 on the 1966 FY program.,"Seeding was accomplished July 19 through October 11, 1965, using 2 drill hook-up with 4 rangeland drills. The sandy bottom area in the NW 1/4 of Sec. 28 was seeding with an Oregon press seeder.",An excellent stand of crested wheatgrass was obtained.,Polygon,Confirmed,"Digitized by BLM field office personnel, using paper map",NA,2567.568751,2396.778482,NA,BLM,"Establishment of seeded species, Forage for livestock, Erosion,",NA,NA,NA,NA,NA,NA,51:25:00,7,19,1965,07,19,10,11,1965,10,11
14644,37566,Seeding,Drill Seeding,Ground Seeding: Drill,24481,90324,56120,5,1965-07-19,1965-10-11,7/19/1965,10/11/1965,actual,actual,84,Implemented,Unknown,2,Acres,480,-1,Confirmed seed list,Bitterbrush,Seeds,Confirmed on Paper,Unknown,Species Specific,NA,To seed bitterbrush.,Seeding will be done in the fall of 1965 on the 1966 FY program.,"Seeding was accomplished July 19 through October 11, 1965, using 2 drill hook-up with 4 rangeland drills. The sandy bottom area in the NW 1/4 of Sec. 28 was seeding with an Oregon press seeder. Bitterbrush was seeded using the center seed feeder of each drill while seeding AGCR in the other feeders. The bitterbrush seed was hulled and treated with 2% endren. 250 lbs. of bitterbrush was donated by Oregon State Game Commission and drilled on the high rocky kill area in Secs. 20 and 21.",Some plants observed. Dry summer may have affected growth.,Polygon,Confirmed,"Digitized by BLM field office personnel, using paper map",NA,474.4613403,471.339742,NA,BLM,"Erosion, Establishment of seeded species,",NA,NA,NA,NA,NA,NA,53:40:00,7,19,1965,07,19,10,11,1965,10,11
555,1466,Seeding,Aerial Seeding,Aerial Seeding,956,272398,56459,3,2008-06-15,2008-06-15,00/00/2008,00/00/2008,estimated month and day,estimated month and day,0,Implemented,None,1,Acres,3490,-1,Confirmed seed list,ESR Aerial Seed Mix,Seeds,Confirmed on Paper,Unknown,Species Specific,NA,Stabilize soils and limit erosion on upper elevation steep slopes within the burn area to reduce erosion from wind and to re-establish important habitat for mule deer and other wildlife species.,During implementation we had excellent moisture with snow covered ground with good even distribution of seeded species. Winds did not exceed 3-5 MPH during implementation.,We found seeded species (predominately small burnet and forage kochia) to be widely spaced (2 -10 meters) but evenly distributed across all the areas traveled through in route to our randomly selected monitoring sites.,"We found seeded species (predominately small burnet and forage kochia)\r\nto be widely spaced (2 -10 meters) but evenly distributed across all the areas traveled through in route to\r\nour randomly selected monitoring sites. Only density was read the initial year. Using the USGS monitoring\r\nmethodology (Modified from: Monitoring Manuel for Grasses, Shrublands and Savannah Ecosystems,\r\nHerrick et al 2005.) being recommended for ESR, the average for each site was the following: Site 1=0.4\r\nrooted plants/m\xb2. Although this falls below our original objective: 3 rooted plants/m\xb2, I believe our\r\nobjective was too high for this project in that our goal was to stabilize exposed soils in addition to reestablishing\r\nand/or improving forage for wildlife, not to create a vegetation community structure stand\r\nchange. Given the degree of natural recovery of surviving grasses, the establishment of small burnet and\r\nforage kochia (forage) and Wyoming Big sagebrush seedlings(Sage grouse crucial habitat) observed on\r\nmuch of the project (but not showing up in transects), we concluded this first year was partially successful\r\nin achieving our goals if not our objectives. We further believe this seeding will enhance and quicken the\r\nrecovery of this burned area.",Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,3334.297788,3203.270437,NA,BLM and Cooperators,"Habitat for sage grouse, Erosion, Invasion by Cheatgrass, Noxious Weeds, Habitat for mule deer","The Barrel Springs Fire started by lightning on July 16, 2007. The fire burned approximately\r\n3,604 acres of public lands and was contained on July 21st, 2007. The Barrel Springs Fire burned important Mule Deer winter range.\r\nProposed Burned Area Rehabilitation Treatments:\r\n\r\no Burned areas closed to livestock grazing within portions of the Star Peak and Dolly\r\nHayden allotments for 2 years or until monitoring stabilization objectives are met.\r\n\r\no Aerial seed 3,490 acres of upper slope burn areas utilizing fixed winged aircraft.\r\n\r\no Conduct 25 acres of noxious weed inventory and treat noxious weeds with BLM\r\napproved herbicides, as necessary.",None,NA,None,NA,NA,46:56:00,00,00,2008,06,15,00,00,2008,06,15
555,1467,Seeding,Aerial Seeding,Aerial Seeding,957,272399,56459,3,2008-06-15,2008-06-15,00/00/2008,00/00/2008,estimated month and day,estimated month and day,0,Implemented,None,1,Acres,3490,-1,Confirmed seed list,BAR Aerial Seeding Mix,Seeds,Confirmed on Paper,Unknown,Species Specific,NA,Stabilize soils and limit erosion on upper elevation steep slopes within the burned area to reduce erosion from wind and water events and to re-establish important habitat for mule deer and other wildlife species.,NA,During implementation we had excellent moisture with snow covered ground with good even distribution of seeded species. Winds did not exceed 3-5 MPH during implementation.,"We found seeded species (predominately small burnet and forage kochia)\r\nto be widely spaced (2 -10 meters) but evenly distributed across all the areas traveled through in route to\r\nour randomly selected monitoring sites. Only density was read the initial year. Using the USGS monitoring\r\nmethodology (Modified from: Monitoring Manuel for Grasses, Shrublands and Savannah Ecosystems,\r\nHerrick et al 2005.) being recommended for ESR, the average for each site was the following: Site 1=0.4\r\nrooted plants/m\xb2. Although this falls below our original objective: 3 rooted plants/m\xb2, I believe our\r\nobjective was too high for this project in that our goal was to stabilize exposed soils in addition to reestablishing\r\nand/or improving forage for wildlife, not to create a vegetation community structure stand\r\nchange. Given the degree of natural recovery of surviving grasses, the establishment of small burnet and\r\nforage kochia (forage) and Wyoming Big sagebrush seedlings(Sage grouse crucial habitat) observed on\r\nmuch of the project (but not showing up in transects), we concluded this first year was partially successful\r\nin achieving our goals if not our objectives. We further believe this seeding will enhance and quicken the\r\nrecovery of this burned area.",Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,3334.297788,3203.270437,NA,BLM and Cooperators,"Habitat for sage grouse, Erosion, Invasion by Cheatgrass, Noxious Weeds, Habitat for mule deer","The Barrel Springs Fire started by lightning on July 16, 2007. The fire burned approximately\r\n3,604 acres of public lands and was contained on July 21st, 2007. The Barrel Springs Fire burned important Mule Deer winter range.\r\nProposed Burned Area Rehabilitation Treatments:\r\n\r\no Burned areas closed to livestock grazing within portions of the Star Peak and Dolly\r\nHayden allotments for 2 years or until monitoring stabilization objectives are met.\r\n\r\no Aerial seed 3,490 acres of upper slope burn areas utilizing fixed winged aircraft.\r\n\r\no Conduct 25 acres of noxious weed inventory and treat noxious weeds with BLM\r\napproved herbicides, as necessary.",None,NA,None,NA,NA,48:38:00,00,00,2008,06,15,00,00,2008,06,15
3651,10246,Seeding,Aerial Seeding,Aerial Seeding,6324,273181,56461,3,2007-06-15,2010-06-15,00/00/2007,00/00/2010,estimated month and day,estimated month and day,1096,Implemented,None,1,Acres,610,-1,Confirmed seed list,Aerial Wildlife Mix,Seeds,Confirmed on Paper,Unknown,Species Specific,NA,Stabilize soils and limit erosion on upper elevation slopes within the burn area,NA,During implementation the ground was snow covered and cold. Seed was disseminated evenly throughout the project. Coverage looked very good.,"Monitoring protocol was based on the recommended ES&R USGS monitoring methodology (modified from: Monitoring Manual for Grasses, Shrublands, and Savannah Ecosystems, Herrick et al 2005). Overall, seeded species were observed in somewhat even distribution (although relatively widely spaced: 2-25 meters) throughout the treatment area.  \r\nOnly density data was collected during first year monitoring with an average of 0.1 rooted plants/m\xb2.  While this average falls below our density objective of 3 rooted plants/m\xb2, our goals were to stabilize soils and re-establish and/or improve forage for wildlife rather than create a vegetation community structure stand change.  It is also important to consider that precipitation for this region during the first year reached 75% of the100 year average for the area. The degree of natural recovery by surviving grasses paired with the establishment of small burnet, forage kochia and Wyoming big sagebrush (crucial sage grouse habitat) observed through much of the treatment area (although not represented in the monitoring transects) has leads to the conclusion, that the first year was partially successful in achieving our goals, if not our objectives.  We have confidence that this seeding will accelerate the recovery of this burned area. \r\nSecond year monitoring showed moderate gains in the density of seeded species from .1 rooted plants/m\xb2  to .2 rooted plants/m\xb2; this equates to an increase from an average of 405 plants per acre to 809 plants per acre.  Perennial cover was also measured in the second year (using USGS protocol); we achieved 8.1% total cumulative perennial cover with an objective of 17.5% perennial cover. Second year precipitation for the region was 68% of the 100 year average.  Given that the cover objectives for the area have not been met, grazing closure for this area will remain in effect for one more grazing season and monitoring is necessary for an additional year.",Polygon,Confirmed,Not Determined,00/00/0000,564.9697058,537.4188296,NA,Contractor,"Habitat for sage grouse, Erosion, Noxious Weeds, Fire hazard, Provide forage for wildlife",This area is an important part of the East Range Sage Grouse PMU (Population Management Unit)Both Canadian and Scotch thistle along with Russian knapweed occur on transportation routes into the burned areas. The potential for weed invasion onto burned areas is extremely high due to the close proximity of these sources.,None,NA,None,NA,NA,43:42:00,00,00,2007,06,15,00,00,2010,06,15
3651,10249,Seeding,Aerial Seeding,Aerial Seeding,6325,273182,56461,3,2007-06-15,2010-06-15,00/00/2007,00/00/2010,estimated month and day,estimated month and day,1096,Implemented,Partially Successful,1,Acres,610,-1,Confirmed seed list,BAR Aerial Seeding,Seeds,Confirmed on Paper,Unknown,Species Specific,NA,Stabilize soils and limit erosion on upper elevation slopes within the burn area.,NA,During implementation the ground was snow covered and cold. Seed was disseminated evenly throughout the project. Coverage looked very good.,"We found seeded species (predominately small burnet and forage kochia) to be\r\nwidely spaced (2 -10 meters) but evenly distributed across all the areas traveled through in route to our\r\nrandomly selected monitoring sites. Two sites were setup for this first year with only density read the\r\ninitial year. Using the USGS monitoring methodology (Modified from: Monitoring Manuel for Grasses,\r\nShrublands and Savannah Ecosystems, Herrick et al 2005.) being recommended for ESR, the average for\r\neach site was the following: Site 1=0.03 rooted plants/m\xb2, Site 2=2.2 rooted plants/m\xb2. Although this falls\r\nbelow our original objective: 3 rooted plants/m\xb2, I believe our objective was too high for this project in that\r\nour goal was to stabilize exposed soils in addition to re-establishing and/or improving forage for wildlife,\r\nnot to create a vegetation community structure stand change. Given the degree of natural recovery of\r\nsurviving grasses, the establishment of small burnet and forage kochia (forage) and Wyoming Big\r\nsagebrush seedlings(Sage grouse crucial habitat) observed on much of the project (but not showing up in\r\ntransects) we concluded this first year was partially successful in achieving our goals if not our objectives.\r\nWe further believe this seeding will enhance and quicken the recovery of this burned area.",Polygon,Confirmed,Not Determined,00/00/0000,564.9697058,537.4188296,NA,BLM and Cooperators,"Habitat for sage grouse, Erosion, Noxious Weeds, Fire hazard, Provide forage for wildlife",This area is an important part of the East Range Sage Grouse PMU (Population Management Unit)Both Canadian and Scotch thistle along with Russian knapweed occur on transportation routes into the burned areas. The potential for weed invasion onto burned areas is extremely high due to the close proximity of these sources.,None,NA,None,NA,NA,06:13:00,00,00,2007,06,15,00,00,2010,06,15
