ProjKey,PrimaryKey,DateVisted,EcoSiteID,MLRADesc,MLRASym,ObjectID_LDCpoint,ObjectID_CountOverlapping,ldc_count,Latitude,Longitude,BareSoil,AnnForbC,AnnGramC,ForbC,AnnFGC,GramC,PerForbC,PerGramC,ShrubC,CyanoC,DepstSoilC,DuffC,EmbLitC,HerbLitC,LichenC,MossC,RockC,TotLitC,VagrtLichC,WaterC,WoodyLitC,Gap25_50,Gap51_100,Gap101_200,Gap200plus,Gap25plus,ForbHgt,GramHgt,HerbHgt,PForbHgt,PFbGrHgt,PGramHgt,WoodyHgt,TotProd,BareGrd,BioInt,Compact,DeadProp,FuncGrp,Gullies,HydFn,InvasPl,LitAmt,LitMov,Pedestals,CommComp,PerRepro,Rills,SoilSS,SoilLoss,SoilEroRes,WatFlow,WindScd,SoilSurf,SoilProt,SoilUnp,EcoLvl1,EcoLvl2,EcoLvl3,EcoLvl4,State,MODISName,DBKey,DateLoad,TotHorizFl,TotVertFlx,PM25Flux,PM10Flux,LTPrecip,LTRunoff,LTSedYield,LTSoilLoss
BLM_AIM,18070314062542002019-09-01,2018-06-20,R058BY122WY,"Northern Rolling High Plains, Southern Part",58B,13072,49740,2,43.77155,-106.78945,0.666666666666667,3.33333333333333,14.6666666666667,6,16.6666666666667,88.6666666666667,2.66666666666667,84.6666666666667,0,0,0,0,0,9.33333333333333,0,0,0,9.33333333333333,0,0,0,1.88,0,0,0,1.88,NA,30.8666666666667,30.8666666666667,NA,31.2962962962963,31.2962962962963,15.8181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16666666666667,4.5,3.5,NORTH AMERICAN DESERTS,COLD DESERTS,Wyoming Basin,Foothill Shrublands and Low Mountains,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,18060615463729232018-09-01,2018-06-04,UNKNOWN,"Northern Rolling High Plains, Southern Part",58B,12280,50462,2,43.93591,-105.18247,19.3333333333333,4.66666666666667,0.666666666666667,25.3333333333333,5.33333333333333,50,20.6666666666667,49.3333333333333,2.66666666666667,0,0,0,0,9.33333333333333,0,0,5.33333333333333,9.33333333333333,2,0,0,4,0,0,0,4,NA,34.6,34.6,NA,34.6,34.6,18.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16666666666667,5,3.5,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,0.0026309091889366,0,0,0,365,19,0,0
BLM_AIM,18060615463729232019-09-01,2018-06-04,R058BY104WY,"Northern Rolling High Plains, Southern Part",58B,12281,50462,2,43.93591,-105.18247,19.3333333333333,4.66666666666667,0.666666666666667,25.3333333333333,5.33333333333333,50,20.6666666666667,49.3333333333333,2.66666666666667,0,0,0,0,9.33333333333333,0,0,5.33333333333333,9.33333333333333,2,0,0,4,0,0,0,4,NA,34.6,34.6,NA,34.6,34.6,18.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16666666666667,5,3.5,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,1806250739116012018-09-01,2018-06-18,UNKNOWN,"Northern Rolling High Plains, Southern Part",58B,12753,51372,2,44.098791,-106.369806,14,14.6666666666667,28,19.3333333333333,36,75.3333333333333,5.33333333333333,61.3333333333333,20,0,0,0.666666666666667,0,4.66666666666667,0,0.666666666666667,0,5.33333333333333,0,0,0.666666666666667,1.57,0,0,0,1.57,44,34.2857142857143,34.9333333333333,NA,34.2962962962963,34.2962962962963,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66666666666667,4.78571428571429,4.25,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,0.00834830765422623,0,0,0,329,7,0,0
BLM_AIM,1806250739116012019-09-01,2018-06-18,R058BY122WY,"Northern Rolling High Plains, Southern Part",58B,12754,51372,2,44.098791,-106.369806,14,14.6666666666667,28,19.3333333333333,36,75.3333333333333,5.33333333333333,61.3333333333333,20,0,0,0.666666666666667,0,4.66666666666667,0,0.666666666666667,0,5.33333333333333,0,0,0.666666666666667,1.57,0,0,0,1.57,44,34.2857142857143,34.9333333333333,NA,34.2962962962963,34.2962962962963,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66666666666667,4.78571428571429,4.25,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,18061809590371122018-09-01,2018-06-12,UNKNOWN,"Northern Rolling High Plains, Southern Part",58B,12544,51460,2,44.115213,-106.216334,14,10,16.6666666666667,20.6666666666667,23.3333333333333,71.3333333333333,11.3333333333333,68.6666666666667,2.66666666666667,0,0,0,0,4.66666666666667,0,0,0.666666666666667,4.66666666666667,0,0,0,4.79,0,0,0,4.79,NA,38.9,38.9,NA,39.3448275862069,39.3448275862069,30.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.625,2.4,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,0.00962116486311537,0,0,0,329,21,0,0
BLM_AIM,18061809590371122019-09-01,2018-06-12,R058AE003MT,"Northern Rolling High Plains, Southern Part",58B,12545,51460,2,44.115213,-106.216334,14,10,16.6666666666667,20.6666666666667,23.3333333333333,71.3333333333333,11.3333333333333,68.6666666666667,2.66666666666667,0,0,0,0,4.66666666666667,0,0,0.666666666666667,4.66666666666667,0,0,0,4.79,0,0,0,4.79,NA,38.9,38.9,NA,39.3448275862069,39.3448275862069,30.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.625,2.4,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,18061812432740852018-09-01,2018-06-12,UNKNOWN,"Northern Rolling High Plains, Southern Part",58B,12602,51721,2,44.17522,-106.209938,10.6666666666667,4,32.6666666666667,12.6666666666667,34.6666666666667,74,8.66666666666667,60.6666666666667,31.3333333333333,0,0,0,0,7.33333333333333,0,0,0.666666666666667,7.33333333333333,0,0,0,2.99,1.92,2.57,0,7.48,NA,43.2857142857143,42.448275862069,NA,43.0454545454545,44.1904761904762,60.8965517241379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11111111111111,3.75,4.83333333333333,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,0.042174163880765,0,0,0,332,15,0,0
BLM_AIM,18061812432740852019-09-01,2018-06-12,R058BY104WY,"Northern Rolling High Plains, Southern Part",58B,12603,51721,2,44.17522,-106.209938,10.6666666666667,4,32.6666666666667,12.6666666666667,34.6666666666667,74,8.66666666666667,60.6666666666667,31.3333333333333,0,0,0,0,7.33333333333333,0,0,0.666666666666667,7.33333333333333,0,0,0,2.99,1.92,2.57,0,7.48,NA,43.2857142857143,42.448275862069,NA,43.0454545454545,44.1904761904762,60.8965517241379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11111111111111,3.75,4.83333333333333,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,18072507024511332018-09-01,2018-07-24,UNKNOWN,Central Rocky Mountains,43B,13563,52047,2,44.245886,-109.269958,28.6666666666667,0,0,32,0,30.6666666666667,32,30.6666666666667,0,0,0,0,0,2,0,0.666666666666667,13.3333333333333,2,0,0,0,11.17,7.85,5.96,3.75,28.73,12.9285714285714,24.5,18.6333333333333,12.9285714285714,18.6333333333333,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94444444444444,6,4.1,NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,Middle Rockies,Alpine Zone,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,1.05118662929337,3.86587870762e-6,0,2.08964148563e-6,218,22,1,1
BLM_AIM,18072507024511332021-09-01,2018-07-24,UNKNOWN,Central Rocky Mountains,43B,13564,52047,2,44.245886,-109.269958,28.6666666666667,0,0,32,0,30.6666666666667,32,30.6666666666667,0,0,0,0,0,2,0,0.666666666666667,13.3333333333333,2,0,0,0,11.17,7.85,5.96,3.75,28.73,12.9285714285714,24.5,18.6333333333333,12.9285714285714,18.6333333333333,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94444444444444,6,4.1,NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,Middle Rockies,Alpine Zone,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,18072507003050592018-09-01,2018-07-24,UNKNOWN,Central Rocky Mountains,43B,13561,52081,2,44.253683,-109.260799,9.33333333333333,0,0,38.6666666666667,0,56.6666666666667,38.6666666666667,56.6666666666667,0,0,0,0,0,7.33333333333333,0,2.66666666666667,2.66666666666667,7.33333333333333,0,0,0,2.59,0.68,0,0,3.27,23.7647058823529,23.2222222222222,22.5666666666667,23.7647058823529,22.5666666666667,23.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,6,3.75,NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,Middle Rockies,Alpine Zone,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,0.018941590577259,0,0,0,218,11,0,0
BLM_AIM,18072507003050592021-09-01,2018-07-24,UNKNOWN,Central Rocky Mountains,43B,13562,52081,2,44.253683,-109.260799,9.33333333333333,0,0,38.6666666666667,0,56.6666666666667,38.6666666666667,56.6666666666667,0,0,0,0,0,7.33333333333333,0,2.66666666666667,2.66666666666667,7.33333333333333,0,0,0,2.59,0.68,0,0,3.27,23.7647058823529,23.2222222222222,22.5666666666667,23.7647058823529,22.5666666666667,23.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,6,3.75,NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,Middle Rockies,Alpine Zone,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,18061216022468412018-09-01,2018-06-14,UNKNOWN,"Northern Rolling High Plains, Southern Part",58B,12344,52274,2,44.3065,-106.16891,4,8,70,16,72,86,8.66666666666667,58,38.6666666666667,0,0,0.666666666666667,0,2.66666666666667,0,0,2,2.66666666666667,0,0,0,1.95,1,0,0,2.95,26,50.3103448275862,49.5,NA,50.5789473684211,50.5789473684211,52.4264705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44444444444444,5.08333333333333,3.16666666666667,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,0,0,0,0,332,10,0,0
BLM_AIM,18061216022468412019-09-01,2018-06-14,R058BY122WY,"Northern Rolling High Plains, Southern Part",58B,12345,52274,2,44.3065,-106.16891,4,8,70,16,72,86,8.66666666666667,58,38.6666666666667,0,0,0.666666666666667,0,2.66666666666667,0,0,2,2.66666666666667,0,0,0,1.95,1,0,0,2.95,26,50.3103448275862,49.5,NA,50.5789473684211,50.5789473684211,52.4264705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44444444444444,5.08333333333333,3.16666666666667,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,18072607220795752018-09-01,2018-07-25,UNKNOWN,Central Rocky Mountains,43B,13599,53136,2,44.521055,-109.170376,1.33333333333333,4,3.33333333333333,24.6666666666667,7.33333333333333,82,22,80,35.3333333333333,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,2.77,0.71,0,0,3.48,41.5,56.1071428571429,55.1333333333333,41.5,55.1333333333333,56.1071428571429,38.3157894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88888888888889,6,4,NORTH AMERICAN DESERTS,COLD DESERTS,Wyoming Basin,Bighorn Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,1.8378195526403e-4,0,0,0,218,6,0,0
BLM_AIM,18072607220795752021-09-01,2018-07-25,UNKNOWN,Central Rocky Mountains,43B,13600,53136,2,44.521055,-109.170376,1.33333333333333,4,3.33333333333333,24.6666666666667,7.33333333333333,82,22,80,35.3333333333333,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,2.77,0.71,0,0,3.48,41.5,56.1071428571429,55.1333333333333,41.5,55.1333333333333,56.1071428571429,38.3157894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88888888888889,6,4,NORTH AMERICAN DESERTS,COLD DESERTS,Wyoming Basin,Bighorn Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,18072414511060352018-09-01,2018-07-23,UNKNOWN,Central Rocky Mountains,43B,13556,53232,2,44.543861,-109.225527,1.33333333333333,0,0,19.3333333333333,0,2,19.3333333333333,2,4.66666666666667,0,0,0,0,23.3333333333333,0,0.666666666666667,8,44,0,0,20.6666666666667,8.64,12.93,5.72,8.85,36.14,24.7058823529412,25.6666666666667,24.9565217391304,24.7058823529412,24.9565217391304,25.6666666666667,154.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66666666666667,5.625,5.7,NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,Middle Rockies,Absaroka-Gallatin Volcanic Mountains,WY,Savannas,BLM_Natl_AIM_TerrADat_Public,2025-01-13,0.00131744591023145,0,0,0,218,3,0,0
BLM_AIM,18072414511060352021-09-01,2018-07-23,UNKNOWN,Central Rocky Mountains,43B,13557,53232,2,44.543861,-109.225527,1.33333333333333,0,0,19.3333333333333,0,2,19.3333333333333,2,4.66666666666667,0,0,0,0,23.3333333333333,0,0.666666666666667,8,44,0,0,20.6666666666667,8.64,12.93,5.72,8.85,36.14,24.7058823529412,25.6666666666667,24.9565217391304,24.7058823529412,24.9565217391304,25.6666666666667,154.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66666666666667,5.625,5.7,NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,Middle Rockies,Absaroka-Gallatin Volcanic Mountains,WY,Savannas,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,1807090911174592018-09-01,2018-06-26,UNKNOWN,"Northern Rolling High Plains, Southern Part",58B,13111,54181,2,44.821,-105.45768,1.33333333333333,9.33333333333333,56,9.33333333333333,58,80.6666666666667,0,52.6666666666667,4,0,0,1.33333333333333,0,11.3333333333333,0,0,1.33333333333333,12,0,0,0.666666666666667,4.07,1.65,1.92,0,7.64,42,44.4074074074074,44.2413793103448,NA,46.625,46.625,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86666666666667,5.86666666666667,NA,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Pine Scoria Hills,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,0,0,0,0,422,16,0,0
BLM_AIM,1807090911174592019-09-01,2018-06-26,R058BY150WY,"Northern Rolling High Plains, Southern Part",58B,13112,54181,2,44.821,-105.45768,1.33333333333333,9.33333333333333,56,9.33333333333333,58,80.6666666666667,0,56,4.66666666666667,0,0,1.33333333333333,0,11.3333333333333,0,0,1.33333333333333,12,0,0,0.666666666666667,4.07,1.65,1.92,0,7.64,42,44.4074074074074,44.2413793103448,NA,46.625,46.625,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86666666666667,5.86666666666667,NA,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Pine Scoria Hills,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,18070610132219262018-09-01,2018-06-25,UNKNOWN,"Northern Rolling High Plains, Southern Part",58B,13095,54279,2,44.84517,-105.20981,8.66666666666667,30,21.3333333333333,36,42,77.3333333333333,10,70,16.6666666666667,0,0,0,0,4,0,0,0,5.33333333333333,0,0,1.33333333333333,0.48,0,0,0,0.48,36,44.7142857142857,44.1333333333333,36,44.1333333333333,44.7142857142857,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05555555555556,4.09090909090909,4,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,0,0,0,0,339,25,0,0
BLM_AIM,18070610132219262019-09-01,2018-06-25,R058BY222WY,"Northern Rolling High Plains, Southern Part",58B,13096,54279,2,44.84517,-105.20981,8.66666666666667,30,21.3333333333333,36,42,77.3333333333333,10,70,16.6666666666667,0,0,0,0,4,0,0,0,5.33333333333333,0,0,1.33333333333333,0.48,0,0,0,0.48,36,44.7142857142857,44.1333333333333,36,44.1333333333333,44.7142857142857,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05555555555556,4.09090909090909,4,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,18070910572278792018-09-01,2018-07-04,UNKNOWN,"Northern Rolling High Plains, Southern Part",58B,13120,54509,2,44.9082,-105.28368,2,13.3333333333333,38.6666666666667,20.6666666666667,46.6666666666667,77.3333333333333,8,59.3333333333333,19.3333333333333,0,0,0,0,6,0,0,0,6.66666666666667,0,0,0.666666666666667,1.64,0,0,0,1.64,NA,52.8,52.8,NA,53.7586206896552,53.7586206896552,46.3421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77777777777778,5.30769230769231,3.4,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,0,0,0,0,339,13,0,0
BLM_AIM,18070910572278792019-09-01,2018-07-04,R058BY222WY,"Northern Rolling High Plains, Southern Part",58B,13121,54509,2,44.9082,-105.28368,2,13.3333333333333,38.6666666666667,20.6666666666667,46.6666666666667,77.3333333333333,8,59.3333333333333,26,0,0,0,0,6,0,0,0,6.66666666666667,0,0,0.666666666666667,1.64,0,0,0,1.64,NA,52.8,52.8,NA,53.7586206896552,53.7586206896552,45.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77777777777778,5.30769230769231,3.4,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Powder River Basin,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,18070907342389762018-09-01,2018-06-26,UNKNOWN,"Northern Rolling High Plains, Southern Part",58B,13103,54694,2,44.95374,-105.48453,18.6666666666667,10,16,14.6666666666667,25.3333333333333,48,5.33333333333333,37.3333333333333,17.3333333333333,0,0,0,0,10,0,0.666666666666667,0,10.6666666666667,0.666666666666667,0,0.666666666666667,5.77,5.72,2.27,0,13.76,32,40.6296296296296,40.3214285714286,NA,40.8461538461538,40.8461538461538,31.5121951219512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88888888888889,3.46153846153846,1.4,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Pine Scoria Hills,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,0.0954827504794527,0,0,0,339,17,0,0
BLM_AIM,18070907342389762019-09-01,2018-06-26,R058BY104WY,"Northern Rolling High Plains, Southern Part",58B,13104,54694,2,44.95374,-105.48453,18.6666666666667,10,16,16,25.3333333333333,48,6.66666666666667,37.3333333333333,20,0,0,0,0,10,0,0.666666666666667,0,10.6666666666667,0.666666666666667,0,0.666666666666667,5.77,5.72,2.27,0,13.76,33,40.6296296296296,40.1034482758621,34,40.5925925925926,40.8461538461538,31.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88888888888889,3.46153846153846,1.4,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Pine Scoria Hills,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
BLM_AIM,18070612315357312018-09-01,2018-06-25,UNKNOWN,"Northern Rolling High Plains, Southern Part",58B,13098,54836,2,44.991309,-105.302006,31.3333333333333,9.33333333333333,11.3333333333333,13.3333333333333,14.6666666666667,31.3333333333333,4,26,8.66666666666667,0,0,0,0,22.6666666666667,0,2,0,23.3333333333333,0,0,0.666666666666667,8.99,9.76,13.03,12.6,44.38,31,37.2272727272727,36.48,31,36.5416666666667,37.3333333333333,76.1304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38888888888889,5.25,1.9,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Montana Central Grasslands,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,0.226983248491936,0,0,0,339,25,1,0
BLM_AIM,18070612315357312019-09-01,2018-06-25,R058BY222WY,"Northern Rolling High Plains, Southern Part",58B,13099,54836,2,44.991309,-105.302006,31.3333333333333,9.33333333333333,11.3333333333333,13.3333333333333,14.6666666666667,31.3333333333333,4,26,8.66666666666667,0,0,0,0,22.6666666666667,0,2,0,23.3333333333333,0,0,0.666666666666667,8.99,9.76,13.03,12.6,44.38,31,37.2272727272727,36.48,31,36.5416666666667,37.3333333333333,76.1304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38888888888889,5.25,1.9,GREAT PLAINS,WEST-CENTRAL SEMI-ARID PRAIRIES,Northwestern Great Plains,Montana Central Grasslands,WY,Grasslands,BLM_Natl_AIM_TerrADat_Public,2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA
